Date,Type,Info,cell_info_data,State,OverrideNetworkType
1657925295.0,Walking,"{('5G', '14536214', '115'): {'MeanLatency': nan, 'MeanThroughput': 68.3602076923077}, ('LTE', '14536214', '115'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '14351126', '218'): {'MeanLatency': 23.12272727272727, 'MeanThroughput': 55.0182325301205}, ('LTE', '14351126', '218'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '66536'},MA,5G(mmWave)
1658081784.0,Walking,"{('LTE', '14397708', '126'): {'MeanLatency': 33.80909090909091, 'MeanThroughput': 53.863416981132055}}",{'EARFCN': '66536'},MA,GHz)
1658109979.0,Walking,"{('LTE', '14397708', '126'): {'MeanLatency': 40.18181818181818, 'MeanThroughput': 47.54621372549018}}",{'EARFCN': '66536'},MA,GHz)
1675805851.0,Walking,"{('5G', '21078793', '284'): {'MeanLatency': 68.52727272727273, 'MeanThroughput': 10.162837671232877}, ('LTE', '21078793', '284'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '1000'},CA,Unknown
1657925251.0,Walking,"{('LTE', '14351126', '218'): {'MeanLatency': 48.23333333333333, 'MeanThroughput': 36.59917281553398}, ('LTE', '14536214', '115'): {'MeanLatency': 31.262500000000003, 'MeanThroughput': nan}}",{'EARFCN': '66536'},MA,LTE-CA
1661919600.0,Static,"{('5G', '16940042', '14'): {'MeanLatency': 83.18181818181819, 'MeanThroughput': 22.14313388429752}, ('LTE', '16940042', '14'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '700'},MA,GHz)
1657567584.0,Walking,"{('5G', '14536214', '115'): {'MeanLatency': 23.281818181818185, 'MeanThroughput': 165.35583529411764}, ('LTE', '14536214', '115'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '66536'},MA,5G(mmWave)
1657325383.0,Static,"{('LTE', '16940042', '194'): {'MeanLatency': 39.13636363636363, 'MeanThroughput': 6.06669090909091}}",{'EARFCN': '700'},MA,GHz)
1657476084.0,Static,"{('LTE', '11009025', '81'): {'MeanLatency': 65.99090909090908, 'MeanThroughput': 24.518230392156866}}",{'EARFCN': '66736'},MA,LTE-CA
1664477211.0,Static,"{('5G', '21078793', '284'): {'MeanLatency': 74.69999999999999, 'MeanThroughput': 1.8705552447552447}, ('LTE', '21078793', '284'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '1000'},CA,GHz)
1665178114.0,Walking,"{('LTE', '21112076', '154'): {'MeanLatency': 78.75454545454545, 'MeanThroughput': 19.66121442307693}}",{'EARFCN': '1000'},CA,Unknown
1667665493.0,Walking,"{('5G', '9223372036854775807', '545'): {'MeanLatency': 62.13636363636363, 'MeanThroughput': 13.981313513513511}}",{'ARFCN': '2073333'},MA,Unknown
1667574238.0,Walking,"{('5G', '5389836591', '341'): {'MeanLatency': 47.29090909090908, 'MeanThroughput': 38.66061391304347}}",{'ARFCN': '529998'},MA,Unknown
1658343376.0,Static,"{('LTE', '11037187', '356'): {'MeanLatency': 59.5090909090909, 'MeanThroughput': 2.7651609589041093}}",{'EARFCN': '66736'},MA,LTE-CA
1681169450.0,Static,"{('5G', '21078793', '284'): {'MeanLatency': 113.05454545454549, 'MeanThroughput': 4.652340140845071}, ('LTE', '21078793', '284'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '1000'},CA,GHz)
1658362326.0,Static,"{('LTE', '10413314', '98'): {'MeanLatency': 55.30909090909092, 'MeanThroughput': 23.10907961165048}}",{'EARFCN': '66736'},MA,LTE-CA
1664756196.0,Static,"{('5G', '46074114', '102'): {'MeanLatency': nan, 'MeanThroughput': 0.0}, ('LTE', '46074114', '102'): {'MeanLatency': 86.67272727272726, 'MeanThroughput': 0.21617422680412374}}",{'EARFCN': '66786'},CA,Unknown
1685470331.0,Walking,"{('5G', '21078793', '284'): {'MeanLatency': 65.02727272727273, 'MeanThroughput': 26.658812711864407}, ('LTE', '21078793', '284'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '1000'},CA,GHz)
1658154416.0,Static,"{('LTE', '14397720', '127'): {'MeanLatency': 68.16363636363639, 'MeanThroughput': 6.063645578231292}}",{'EARFCN': '1025'},MA,None
1667665620.0,Walking,"{('5G', '9223372036854775807', '145'): {'MeanLatency': 16.409090909090907, 'MeanThroughput': 88.77792500000002}, ('LTE', '9223372036854775807', '145'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '2073333'},MA,Unknown
1667665718.0,Walking,"{('5G', '9223372036854775807', '144'): {'MeanLatency': 72.93636363636364, 'MeanThroughput': 106.7438786407767}, ('LTE', '9223372036854775807', '144'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '2073333'},MA,Unknown
1665883068.0,Static,"{('5G', '9223372036854775807', '647'): {'MeanLatency': 93.64545454545454, 'MeanThroughput': 9.353305599999997}, ('LTE', '9223372036854775807', '647'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '125900'},MA,GHz)
1658109994.0,Walking,"{('LTE', '14397708', '126'): {'MeanLatency': 35.08181818181818, 'MeanThroughput': 53.395738834951445}}",{'EARFCN': '66536'},MA,GHz)
1657926512.0,Walking,"{('5G', '2147483647', '41'): {'MeanLatency': nan, 'MeanThroughput': 13.635480000000001}, ('LTE', '2147483647', '41'): {'MeanLatency': nan, 'MeanThroughput': 33.198299999999996}, ('LTE', '14374442', '41'): {'MeanLatency': 36.89090909090909, 'MeanThroughput': 45.8613120879121}}",{'EARFCN': '66536'},MA,GHz)
1674858589.0,Walking,"{('5G', '21078793', '284'): {'MeanLatency': 141.93636363636364, 'MeanThroughput': 5.7097856164383565}, ('LTE', '21078793', '284'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '1000'},CA,GHz)
1667233064.0,Walking,"{('5G', '5459484975', '533'): {'MeanLatency': 43.63636363636363, 'MeanThroughput': 45.262325688073396}}",{'ARFCN': '529998'},MA,Unknown
1671471720.0,Walking,"{('LTE', '9223372036854775807', '560'): {'MeanLatency': 397.1, 'MeanThroughput': 0.2779719696969697}}",{'ARFCN': '529998'},MA,Unknown
1657735152.0,Static,"{('LTE', '11614210', '224'): {'MeanLatency': nan, 'MeanThroughput': 8.341040000000005}}",{'EARFCN': '66736'},MA,LTE-CA
1665004616.0,Walking,"{('5G', '21078793', '284'): {'MeanLatency': 157.83636363636361, 'MeanThroughput': 2.5666034965034967}, ('LTE', '21078793', '284'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '1000'},CA,Unknown
1657330383.0,Static,"{('LTE', '11037186', '133'): {'MeanLatency': 64.27272727272727, 'MeanThroughput': 9.246699090909093}}",{'EARFCN': '66736'},MA,LTE-CA
1670534630.0,Static,"{('LTE', '11037196', '208'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '9223372036854775807', '364'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '9223372036854775807', '432'): {'MeanLatency': 87.86363636363636, 'MeanThroughput': 1.2431607407407408}}","{'EARFCN': '875', 'ARFCN': '529998'}",MA,Unknown
1658109964.0,Walking,"{('5G', '14508310', '400'): {'MeanLatency': nan, 'MeanThroughput': 16.775173333333335}, ('LTE', '14508310', '400'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '14397708', '126'): {'MeanLatency': nan, 'MeanThroughput': 23.313237349397593}, ('LTE', '14397708', '126'): {'MeanLatency': 36.67272727272728, 'MeanThroughput': 41.9517}}",{'EARFCN': '66536'},MA,GHz)
1668529336.0,Walking,"{('5G', '5389836591', '341'): {'MeanLatency': 40.50909090909091, 'MeanThroughput': 45.1848327272727}}",{'ARFCN': '529998'},MA,Unknown
1665964074.0,Static,"{('5G', '9223372036854775807', '560'): {'MeanLatency': 37.47272727272727, 'MeanThroughput': 6.109080869565219}}",{'ARFCN': '529998'},MA,Unknown
1658590745.0,Driving,"{('LTE', '10458113', '158'): {'MeanLatency': nan, 'MeanThroughput': 4.574128205128205}, ('LTE', '10458114', '156'): {'MeanLatency': 69.85454545454546, 'MeanThroughput': 32.587024615384614}}",{'EARFCN': '66736'},MA,LTE-CA
1667665570.0,Walking,"{('5G', '5388083502', '560'): {'MeanLatency': nan, 'MeanThroughput': 13.061233333333332}, ('5G', '5445325101', '445'): {'MeanLatency': 56.16363636363636, 'MeanThroughput': 6.81585}}",{'ARFCN': '529998'},MA,Unknown
1657567500.0,Walking,"{('5G', '16925194', '389'): {'MeanLatency': nan, 'MeanThroughput': 43.94160476190476}, ('LTE', '16925194', '389'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '17059267', '335'): {'MeanLatency': nan, 'MeanThroughput': 33.20316333333333}, ('5G', '17059267', '335'): {'MeanLatency': 45.83636363636364, 'MeanThroughput': 55.463642105263155}}",{'EARFCN': '700'},MA,GHz)
1658079870.0,Static,"{('LTE', '14397720', '127'): {'MeanLatency': nan, 'MeanThroughput': 3.9312583333333326}, ('LTE', '14397718', '127'): {'MeanLatency': 37.01818181818181, 'MeanThroughput': 12.561511458333333}}",{'EARFCN': '66536'},MA,GHz)
1658345827.0,Static,"{('LTE', '16899080', '201'): {'MeanLatency': 40.10909090909091, 'MeanThroughput': 4.727755357142857}}",{'EARFCN': '700'},MA,None
1657842118.0,Static,"{('5G', '16899080', '201'): {'MeanLatency': 39.68181818181818, 'MeanThroughput': 1.9148773913043484}, ('LTE', '16899080', '201'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '700'},MA,GHz)
1664233033.0,Walking,"{('5G', '21078793', '284'): {'MeanLatency': 165.52727272727276, 'MeanThroughput': nan}, ('LTE', '21078793', '284'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '1000'},CA,Unknown
1658092491.0,Walking,"{('LTE', '14397710', '126'): {'MeanLatency': nan, 'MeanThroughput': 28.086742857142855}, ('LTE', '14397708', '126'): {'MeanLatency': 35.25454545454546, 'MeanThroughput': 49.26118351648351}}",{'EARFCN': '66536'},MA,GHz)
1657923982.0,Static,"{('LTE', '14374444', '41'): {'MeanLatency': nan, 'MeanThroughput': 10.48556}, ('LTE', '14536214', '115'): {'MeanLatency': 43.72727272727273, 'MeanThroughput': 20.673875000000006}}",{'EARFCN': '66536'},MA,None
1658597630.0,Driving,"{('LTE', '15643663', '150'): {'MeanLatency': nan, 'MeanThroughput': 5.144855140186917}, ('LTE', '9223372036854775807', '424'): {'MeanLatency': 51.87272727272728, 'MeanThroughput': 0.26882307692307694}}","{'EARFCN': '5110', 'ARFCN': '174800'}",MA,GHz)
1667574210.0,Walking,"{('5G', '5389836591', '341'): {'MeanLatency': 43.02727272727273, 'MeanThroughput': 28.40266695652174}}",{'ARFCN': '529998'},MA,Unknown
1658081745.0,Walking,"{('LTE', '14397708', '126'): {'MeanLatency': 21.46363636363636, 'MeanThroughput': 47.42524272727271}}",{'EARFCN': '66536'},MA,5G(mmWave)
1684370296.0,Walking,"{('LTE', '21112073', '155'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '21112073', '155'): {'MeanLatency': 60.91818181818182, 'MeanThroughput': 13.802824489795922}}",{'EARFCN': '1000'},CA,GHz)
1658590470.0,Driving,"{('LTE', '14623766', '179'): {'MeanLatency': 43.79090909090908, 'MeanThroughput': 12.788987850467288}}",{'EARFCN': '66536'},MA,GHz)
1657325737.0,Static,"{('LTE', '34497537', '384'): {'MeanLatency': 76.16363636363634, 'MeanThroughput': 0.11021351351351351}}",{'EARFCN': '66736'},MA,LTE-CA
1662408225.0,Static,"{('5G', '9223372036854775807', '560'): {'MeanLatency': nan, 'MeanThroughput': 4.119485714285714}, ('LTE', '9223372036854775807', '560'): {'MeanLatency': 41.86363636363637, 'MeanThroughput': 9.362642857142859}, ('5G', '11614210', '224'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '11614210', '224'): {'MeanLatency': nan, 'MeanThroughput': 1.893258333333333}}","{'ARFCN': '529998', 'EARFCN': '66736'}",MA,5G(mmWave)
1657925018.0,Walking,"{('LTE', '14374442', '41'): {'MeanLatency': 41.154545454545456, 'MeanThroughput': 53.51668207547171}}",{'EARFCN': '66536'},MA,LTE-CA
1665963855.0,Static,"{('5G', '9223372036854775807', '560'): {'MeanLatency': 91.45454545454547, 'MeanThroughput': 1.0700782312925168}, ('LTE', '9223372036854775807', '560'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '529998'},MA,Unknown
1658108966.0,Static,"{('LTE', '14397720', '127'): {'MeanLatency': nan, 'MeanThroughput': 2.4201076923076923}, ('LTE', '14397718', '127'): {'MeanLatency': 35.41818181818182, 'MeanThroughput': 11.468843749999996}}",{'EARFCN': '66536'},MA,GHz)
1662401894.0,Static,"{('LTE', '9223372036854775807', '560'): {'MeanLatency': nan, 'MeanThroughput': 8.36581489361702}, ('5G', '9223372036854775807', '560'): {'MeanLatency': 35.43636363636363, 'MeanThroughput': 11.162414516129033}}",{'ARFCN': '529998'},MA,Unknown
1657325495.0,Static,"{('LTE', '34497537', '384'): {'MeanLatency': 66.61818181818181, 'MeanThroughput': 0.11863182503770739}}",{'EARFCN': '66736'},MA,LTE-CA
1683848052.0,Walking,"{('5G', '7593025837', '807'): {'MeanLatency': 77.70909090909092, 'MeanThroughput': 22.66969724137932}}",{'ARFCN': '501390'},CA,Unknown
1658710161.0,Driving,"{('LTE', '14625794', '287'): {'MeanLatency': 51.22727272727273, 'MeanThroughput': 15.681446846846853}}",{'EARFCN': '5230'},MA,LTE-CA
1668188767.0,Walking,"{('5G', '9223372036854775807', '341'): {'MeanLatency': 69.24545454545454, 'MeanThroughput': 31.102103883495143}}",{'ARFCN': '529998'},MA,Unknown
1658109510.0,Static,"{('LTE', '14397720', '127'): {'MeanLatency': nan, 'MeanThroughput': 5.242249999999999}, ('LTE', '14397718', '127'): {'MeanLatency': 34.72727272727273, 'MeanThroughput': 9.497481967213114}}",{'EARFCN': '66536'},MA,GHz)
1657324177.0,Static,"{('5G', '16940042', '194'): {'MeanLatency': 45.86363636363637, 'MeanThroughput': 8.9459873015873}, ('LTE', '16940042', '194'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '700'},MA,GHz)
1658092523.0,Walking,"{('LTE', '14397708', '126'): {'MeanLatency': nan, 'MeanThroughput': 54.74244915254239}, ('5G', '14397708', '126'): {'MeanLatency': 19.972727272727273, 'MeanThroughput': 72.46822888888889}}",{'EARFCN': '66536'},MA,5G(mmWave)
1668529242.0,Walking,"{('5G', '5388083502', '560'): {'MeanLatency': 74.19000000000001, 'MeanThroughput': 2.4287051470588232}}",{'ARFCN': '529998'},MA,None
1674688869.0,Static,"{('LTE', '9223372036854775807', '560'): {'MeanLatency': 42.40909090909091, 'MeanThroughput': 9.487363492063487}}",{'ARFCN': '529998'},MA,Unknown
1658154807.0,Walking,"{('LTE', '14397713', '126'): {'MeanLatency': 30.29090909090909, 'MeanThroughput': 23.827504464285717}}",{'EARFCN': '2560'},MA,None
1658590551.0,Driving,"{('LTE', '15640842', '45'): {'MeanLatency': 40.00909090909091, 'MeanThroughput': 16.414628971962617}}",{'EARFCN': '700'},,GHz)
1658163685.0,Driving,"{('5G', '14406944', '409'): {'MeanLatency': nan, 'MeanThroughput': 64.03696721311475}, ('LTE', '14406944', '409'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '14536224', '114'): {'MeanLatency': 22.80909090909091, 'MeanThroughput': 98.48981190476191}, ('LTE', '14536224', '114'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '66536'},MA,5G(mmWave)
1658086312.0,Walking,"{('LTE', '14397718', '127'): {'MeanLatency': 34.90909090909091, 'MeanThroughput': 12.557933870967746}}",{'EARFCN': '66536'},MA,GHz)
1670534630.0,Static,"{('LTE', '11037196', '208'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '9223372036854775807', '364'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '9223372036854775807', '432'): {'MeanLatency': 87.86363636363636, 'MeanThroughput': 1.2431607407407408}}","{'EARFCN': '875', 'ARFCN': '529998'}",MA,Unknown
1667751924.0,Static,"{('5G', '5388083502', '560'): {'MeanLatency': 35.145454545454555, 'MeanThroughput': 25.439379130434776}}",{'ARFCN': '529998'},MA,None
1667232947.0,Walking,"{('5G', '5389836591', '341'): {'MeanLatency': 57.11818181818182, 'MeanThroughput': 23.38803652173914}}",{'ARFCN': '529998'},MA,Unknown
1662424382.0,Static,"{('LTE', '16940042', '152'): {'MeanLatency': 44.654545454545456, 'MeanThroughput': 8.857034482758623}}",{'EARFCN': '700'},MA,GHz)
1659756889.0,Static,"{('5G', '11009032', '12'): {'MeanLatency': 44.03636363636363, 'MeanThroughput': 9.032879831932773}, ('LTE', '11009032', '12'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '875'},MA,GHz)
1657735054.0,Static,"{('LTE', '11614210', '224'): {'MeanLatency': 71.10909090909091, 'MeanThroughput': 7.634366666666668}}",{'EARFCN': '66736'},MA,LTE-CA
1689211776.0,Walking,"{('5G', '0', '285'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '23200257', '30'): {'MeanLatency': 168.49090909090907, 'MeanThroughput': 5.660701769911504}}","{'ARFCN': '125570', 'EARFCN': '66786'}",CA,Unknown
1658109662.0,Static,"{('LTE', '14397720', '127'): {'MeanLatency': nan, 'MeanThroughput': 3.6706899999999996}, ('LTE', '14397718', '127'): {'MeanLatency': 34.07272727272727, 'MeanThroughput': 8.949087068965518}}",{'EARFCN': '66536'},MA,GHz)
1657324151.0,Static,"{('5G', '16940042', '194'): {'MeanLatency': 77.80909090909091, 'MeanThroughput': 9.710699130434785}, ('LTE', '16940042', '194'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '700'},MA,GHz)
1657925202.0,Walking,"{('LTE', '14536214', '115'): {'MeanLatency': 42.75, 'MeanThroughput': 29.99544230769231}, ('LTE', '14374442', '41'): {'MeanLatency': 39.18888888888889, 'MeanThroughput': nan}}",{'EARFCN': '66536'},MA,GHz)
1657567320.0,Walking,"{('5G', '17059267', '335'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '17059267', '335'): {'MeanLatency': nan, 'MeanThroughput': 1.0883292452830189}, ('LTE', '16925194', '389'): {'MeanLatency': nan, 'MeanThroughput': 0.6006625}, ('LTE', '16899080', '201'): {'MeanLatency': nan, 'MeanThroughput': 0.0}, ('5G', '16899080', '201'): {'MeanLatency': nan, 'MeanThroughput': 1.6131576923076922}, ('5G', '16925194', '389'): {'MeanLatency': 58.65454545454545, 'MeanThroughput': nan}}",{'EARFCN': '700'},MA,GHz)
1658597554.0,Driving,"{('LTE', '15643664', '154'): {'MeanLatency': 42.82727272727273, 'MeanThroughput': 0.7724062015503875}}",{'EARFCN': '5110'},MA,GHz)
1665004586.0,Walking,"{('5G', '21078793', '284'): {'MeanLatency': 80.81818181818181, 'MeanThroughput': 7.195537241379311}, ('LTE', '21078793', '284'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '1000'},CA,GHz)
1658597557.0,Driving,"{('LTE', '14661669', '219'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '14637073', '196'): {'MeanLatency': nan, 'MeanThroughput': 0.3692598591549296}, ('LTE', '14649105', '63'): {'MeanLatency': 39.836363636363636, 'MeanThroughput': nan}}",{'EARFCN': '2560'},MA,LTE-CA
1658795061.0,Walking,"{('LTE', '14374442', '41'): {'MeanLatency': 34.54944134078212, 'MeanThroughput': nan}, ('LTE', '14351126', '218'): {'MeanLatency': 34.77454545454546, 'MeanThroughput': nan}, ('LTE', '14536214', '115'): {'MeanLatency': 38.082105263157914, 'MeanThroughput': nan}, ('5G', '14536214', '115'): {'MeanLatency': 46.58096103896107, 'MeanThroughput': nan}, ('5G', '14351116', '216'): {'MeanLatency': 25.590656716417914, 'MeanThroughput': nan}, ('LTE', '14351116', '216'): {'MeanLatency': 35.927198697068434, 'MeanThroughput': nan}, ('5G', '14374442', '41'): {'MeanLatency': 79.92708333333334, 'MeanThroughput': nan}}",{'EARFCN': '66536'},MA,5G(mmWave)
1667232919.0,Walking,"{('5G', '5389836591', '341'): {'MeanLatency': 47.52727272727273, 'MeanThroughput': 20.281725438596496}}",{'ARFCN': '529998'},MA,Unknown
1674511018.0,Static,"{('5G', '9223372036854775807', '247'): {'MeanLatency': 285.90000000000003, 'MeanThroughput': 0.18077068965517243}, ('LTE', '9223372036854775807', '247'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '125900'},MA,GHz)
1658156494.0,Static,"{('LTE', '14397720', '127'): {'MeanLatency': 35.54545454545455, 'MeanThroughput': 8.147184615384615}}",{'EARFCN': '1025'},MA,None
1665790627.0,Static,"{('LTE', '49041037', '389'): {'MeanLatency': 59.52727272727273, 'MeanThroughput': 1.903230136986301}}",{'EARFCN': '41292'},CA,LTE-CA
1664921558.0,Walking,"{('LTE', '11009032', '12'): {'MeanLatency': nan, 'MeanThroughput': 4.766009090909091}, ('LTE', '9223372036854775807', '560'): {'MeanLatency': 48.25454545454545, 'MeanThroughput': 10.076222608695652}}","{'EARFCN': '875', 'ARFCN': '529998'}",MA,Unknown
1668188783.0,Walking,"{('5G', '9223372036854775807', '341'): {'MeanLatency': 36.58181818181818, 'MeanThroughput': 61.925698113207545}}",{'ARFCN': '529998'},MA,Unknown
1658082053.0,Walking,"{('5G', '14508310', '400'): {'MeanLatency': nan, 'MeanThroughput': 37.74971333333333}, ('LTE', '14508310', '400'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '14397708', '126'): {'MeanLatency': nan, 'MeanThroughput': 28.45887142857143}, ('LTE', '14397708', '126'): {'MeanLatency': 37.36363636363637, 'MeanThroughput': 33.95497976190475}}",{'EARFCN': '66536'},MA,GHz)
1658163836.0,Walking,"{('5G', '14351128', '218'): {'MeanLatency': 54.74545454545454, 'MeanThroughput': 32.04210092592594}, ('LTE', '14351128', '218'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '1025'},MA,5G(mmWave)
1657325454.0,Static,"{('LTE', '16940042', '194'): {'MeanLatency': 40.03636363636363, 'MeanThroughput': 7.659697391304348}}",{'EARFCN': '700'},MA,GHz)
1658086372.0,Static,"{('LTE', '14397720', '127'): {'MeanLatency': nan, 'MeanThroughput': 5.550676470588234}, ('LTE', '14397718', '127'): {'MeanLatency': 32.690909090909095, 'MeanThroughput': 16.123365591397835}}",{'EARFCN': '66536'},MA,GHz)
1667665547.0,Walking,"{('5G', '9223372036854775807', '545'): {'MeanLatency': 67.05454545454546, 'MeanThroughput': 15.01795762711864}, ('LTE', '9223372036854775807', '545'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'ARFCN': '2073333'},MA,Unknown
1658590519.0,Driving,"{('LTE', '15640842', '45'): {'MeanLatency': 44.8909090909091, 'MeanThroughput': 1.1815316901408452}}",{'EARFCN': '700'},,GHz)
1668188712.0,Walking,"{('5G', '9223372036854775807', '560'): {'MeanLatency': 44.054545454545455, 'MeanThroughput': 43.924354368932036}}",{'ARFCN': '529998'},MA,Unknown
1658441956.0,Static,"{('LTE', '14351128', '218'): {'MeanLatency': 39.11818181818182, 'MeanThroughput': 3.2100625850340148}}",{'EARFCN': '1025'},MA,LTE-CA
1667594268.0,Walking,"{('5G', '21078793', '284'): {'MeanLatency': 102.14, 'MeanThroughput': 28.250784297520667}, ('LTE', '21078793', '284'): {'MeanLatency': nan, 'MeanThroughput': nan}}",{'EARFCN': '1000'},CA,GHz)
